date,year,month,direction,hs6,tw_name,en_name,category,country,is_china,value_kusd
2020-01-01,2020,1,E,250410,天然石墨（粉末）,Natural Graphite (powder/flakes),負極材料 (Anode Materials),印尼,False,2
2020-01-01,2020,1,E,250410,天然石墨（粉末）,Natural Graphite (powder/flakes),負極材料 (Anode Materials),越南,False,2
2020-01-01,2020,1,E,280300,炭黑,Carbon Black,負極材料 (Anode Materials),中國大陸,True,527
2020-01-01,2020,1,E,280300,炭黑,Carbon Black,負極材料 (Anode Materials),南韓,False,15
2020-01-01,2020,1,E,280300,炭黑,Carbon Black,負極材料 (Anode Materials),印尼,False,601
2020-01-01,2020,1,E,280300,炭黑,Carbon Black,負極材料 (Anode Materials),孟加拉,False,61
2020-01-01,2020,1,E,280300,炭黑,Carbon Black,負極材料 (Anode Materials),新加坡,False,8
2020-01-01,2020,1,E,280300,炭黑,Carbon Black,負極材料 (Anode Materials),泰國,False,898
2020-01-01,2020,1,E,280300,炭黑,Carbon Black,負極材料 (Anode Materials),緬甸,False,222
2020-01-01,2020,1,E,280300,炭黑,Carbon Black,負極材料 (Anode Materials),菲律賓,False,359
2020-01-01,2020,1,E,280300,炭黑,Carbon Black,負極材料 (Anode Materials),西班牙,False,22
2020-01-01,2020,1,E,280300,炭黑,Carbon Black,負極材料 (Anode Materials),越南,False,762
2020-01-01,2020,1,E,280300,炭黑,Carbon Black,負極材料 (Anode Materials),香港,False,26
2020-01-01,2020,1,E,280300,炭黑,Carbon Black,負極材料 (Anode Materials),馬來西亞,False,6
2020-01-01,2020,1,E,281820,氧化鋁（非人工剛玉）,Aluminum Oxide (excl. artificial corundum),金屬原料 (Metals & Minerals),中國大陸,True,106
2020-01-01,2020,1,E,281820,氧化鋁（非人工剛玉）,Aluminum Oxide (excl. artificial corundum),金屬原料 (Metals & Minerals),南韓,False,155
2020-01-01,2020,1,E,281820,氧化鋁（非人工剛玉）,Aluminum Oxide (excl. artificial corundum),金屬原料 (Metals & Minerals),印尼,False,17
2020-01-01,2020,1,E,281820,氧化鋁（非人工剛玉）,Aluminum Oxide (excl. artificial corundum),金屬原料 (Metals & Minerals),印度,False,1
2020-01-01,2020,1,E,281820,氧化鋁（非人工剛玉）,Aluminum Oxide (excl. artificial corundum),金屬原料 (Metals & Minerals),孟加拉,False,10
2020-01-01,2020,1,E,281820,氧化鋁（非人工剛玉）,Aluminum Oxide (excl. artificial corundum),金屬原料 (Metals & Minerals),日本,False,94
2020-01-01,2020,1,E,281820,氧化鋁（非人工剛玉）,Aluminum Oxide (excl. artificial corundum),金屬原料 (Metals & Minerals),澳大利亞,False,3
2020-01-01,2020,1,E,281820,氧化鋁（非人工剛玉）,Aluminum Oxide (excl. artificial corundum),金屬原料 (Metals & Minerals),越南,False,34
2020-01-01,2020,1,E,281820,氧化鋁（非人工剛玉）,Aluminum Oxide (excl. artificial corundum),金屬原料 (Metals & Minerals),馬來西亞,False,52
2020-01-01,2020,1,E,283329,其他硫酸鹽（鈷／錳）,Other Sulphates (Co/Mn),正極材料 (Cathode Materials),中國大陸,True,4
2020-01-01,2020,1,E,283329,其他硫酸鹽（鈷／錳）,Other Sulphates (Co/Mn),正極材料 (Cathode Materials),印尼,False,3
2020-01-01,2020,1,E,283329,其他硫酸鹽（鈷／錳）,Other Sulphates (Co/Mn),正極材料 (Cathode Materials),印度,False,0
2020-01-01,2020,1,E,283329,其他硫酸鹽（鈷／錳）,Other Sulphates (Co/Mn),正極材料 (Cathode Materials),日本,False,145
2020-01-01,2020,1,E,283329,其他硫酸鹽（鈷／錳）,Other Sulphates (Co/Mn),正極材料 (Cathode Materials),泰國,False,3
2020-01-01,2020,1,E,283329,其他硫酸鹽（鈷／錳）,Other Sulphates (Co/Mn),正極材料 (Cathode Materials),荷蘭,False,19
2020-01-01,2020,1,E,283329,其他硫酸鹽（鈷／錳）,Other Sulphates (Co/Mn),正極材料 (Cathode Materials),越南,False,49
2020-01-01,2020,1,E,283329,其他硫酸鹽（鈷／錳）,Other Sulphates (Co/Mn),正極材料 (Cathode Materials),馬來西亞,False,5
2020-01-01,2020,1,E,380110,人造石墨,Artificial Graphite,負極材料 (Anode Materials),中國大陸,True,847
2020-01-01,2020,1,E,380110,人造石墨,Artificial Graphite,負極材料 (Anode Materials),日本,False,8
2020-01-01,2020,1,E,380110,人造石墨,Artificial Graphite,負極材料 (Anode Materials),香港,False,1
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),中國大陸,True,16085
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),以色列,False,216
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),其他國家,False,70
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),加拿大,False,3
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),匈牙利,False,23
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),千里達及托巴哥,False,5
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),南非,False,99
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),南韓,False,4395
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),印尼,False,1857
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),印度,False,2082
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),吉布地,False,1
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),哥倫比亞,False,23
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),哥斯大黎加,False,2
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),土耳其,False,33
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),埃及,False,13
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),塞爾維亞,False,19
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),墨西哥,False,246
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),孟加拉,False,152
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),巴基斯坦,False,33
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),巴西,False,14
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),帛琉,False,1
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),德國,False,81
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),拉脫維亞,False,74
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),捷克,False,13
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),斯洛維尼亞,False,201
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),斯里蘭卡,False,227
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),新加坡,False,1219
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),日本,False,8332
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),智利,False,1
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),柬埔寨,False,278
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),比利時,False,60
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),沙烏地阿拉伯,False,3
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),法國,False,46
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),波蘭,False,35
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),泰國,False,1965
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),澳大利亞,False,135
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),澳門,False,27
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),烏克蘭,False,26
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),瑞典,False,15
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),瓜地馬拉,False,32
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),科威特,False,3
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),紐西蘭,False,82
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),緬甸,False,123
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),美國,False,1509
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),美屬薩摩亞,False,0
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),義大利,False,580
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),肯亞,False,0
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),英國,False,39
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),荷蘭,False,101
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),菲律賓,False,802
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),蘇利南,False,5
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),西班牙,False,197
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),賴索托,False,4
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),賽普勒斯,False,9
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),越南,False,4942
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),阿拉伯聯合大公國,False,12
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),香港,False,1509
2020-01-01,2020,1,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),馬來西亞,False,1634
2020-01-01,2020,1,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),中國大陸,True,5693
2020-01-01,2020,1,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),南韓,False,157
2020-01-01,2020,1,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),印尼,False,280
2020-01-01,2020,1,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),印度,False,36
2020-01-01,2020,1,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),吉布地,False,4
2020-01-01,2020,1,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),墨西哥,False,578
2020-01-01,2020,1,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),孟加拉,False,138
2020-01-01,2020,1,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),巴基斯坦,False,51
2020-01-01,2020,1,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),希臘,False,464
2020-01-01,2020,1,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),日本,False,63
2020-01-01,2020,1,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),泰國,False,428
2020-01-01,2020,1,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),義大利,False,1
2020-01-01,2020,1,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),菲律賓,False,196
2020-01-01,2020,1,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),衣索比亞,False,23
2020-01-01,2020,1,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),貝南,False,125
2020-01-01,2020,1,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),越南,False,1588
2020-01-01,2020,1,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),阿拉伯聯合大公國,False,25
2020-01-01,2020,1,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),香港,False,226
2020-01-01,2020,1,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),馬來西亞,False,76
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),中國大陸,True,9403
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),以色列,False,55
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),加拿大,False,51
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),南非,False,113
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),卡達,False,28
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),印尼,False,637
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),印度,False,159
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),厄瓜多,False,90
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),哈薩克,False,272
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),喬治亞,False,125
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),土耳其,False,63
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),坦尚尼亞,False,41
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),埃及,False,72
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),墨西哥,False,187
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),孟加拉,False,1581
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),巴基斯坦,False,183
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),巴西,False,55
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),斯里蘭卡,False,57
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),新加坡,False,421
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),日本,False,567
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),柬埔寨,False,99
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),法國,False,0
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),泰國,False,1101
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),澳大利亞,False,18
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),牙買加,False,24
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),秘魯,False,542
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),突尼西亞,False,26
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),紐西蘭,False,29
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),美國,False,121
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),肯亞,False,499
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),菲律賓,False,1000
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),薩爾瓦多,False,185
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),衣索比亞,False,88
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),越南,False,2251
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),阿根廷,False,119
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),香港,False,1380
2020-01-01,2020,1,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),馬來西亞,False,56
2020-01-01,2020,1,E,750210,未合金鎳（未加工）,"Nickel, Unwrought, Not Alloyed",金屬原料 (Metals & Minerals),中國大陸,True,73
2020-01-01,2020,1,E,750210,未合金鎳（未加工）,"Nickel, Unwrought, Not Alloyed",金屬原料 (Metals & Minerals),伊朗,False,2
2020-01-01,2020,1,E,750210,未合金鎳（未加工）,"Nickel, Unwrought, Not Alloyed",金屬原料 (Metals & Minerals),印度,False,3492
2020-01-01,2020,1,E,750210,未合金鎳（未加工）,"Nickel, Unwrought, Not Alloyed",金屬原料 (Metals & Minerals),孟加拉,False,11
2020-01-01,2020,1,E,750210,未合金鎳（未加工）,"Nickel, Unwrought, Not Alloyed",金屬原料 (Metals & Minerals),泰國,False,42
2020-01-01,2020,1,E,750210,未合金鎳（未加工）,"Nickel, Unwrought, Not Alloyed",金屬原料 (Metals & Minerals),越南,False,272
2020-01-01,2020,1,E,810520,鈷粉,Cobalt Powders,金屬原料 (Metals & Minerals),南韓,False,169
2020-01-01,2020,1,E,810520,鈷粉,Cobalt Powders,金屬原料 (Metals & Minerals),日本,False,542
2020-01-01,2020,1,E,810520,鈷粉,Cobalt Powders,金屬原料 (Metals & Minerals),泰國,False,696
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),中國大陸,True,1741
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),丹麥,False,4
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),以色列,False,8
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),俄羅斯,False,11
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),加拿大,False,139
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),匈牙利,False,7
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),南非,False,4
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),南韓,False,601
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),印度,False,421
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),土耳其,False,275
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),墨西哥,False,29
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),孟加拉,False,6
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),密克羅尼西亞,False,20
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),巴西,False,103
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),帛琉,False,0
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),德國,False,968
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),愛沙尼亞,False,0
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),捷克,False,216
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),斯洛維尼亞,False,100
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),斯里蘭卡,False,21
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),新加坡,False,350
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),日本,False,3008
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),比利時,False,120
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),法國,False,89
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),波蘭,False,2
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),泰國,False,403
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),澳大利亞,False,23
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),瑞典,False,303
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),瑞士,False,654
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),美國,False,6946
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),義大利,False,261
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),英國,False,515
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),荷蘭,False,542
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),菲律賓,False,695
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),西班牙,False,227
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),越南,False,366
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),香港,False,1150
2020-01-01,2020,1,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),馬來西亞,False,4547
2020-01-01,2020,1,E,850790,蓄電池零件,Storage Battery Parts (non-lead-acid),電池成品 (Batteries),中國大陸,True,169
2020-01-01,2020,1,E,850790,蓄電池零件,Storage Battery Parts (non-lead-acid),電池成品 (Batteries),加拿大,False,0
2020-01-01,2020,1,E,850790,蓄電池零件,Storage Battery Parts (non-lead-acid),電池成品 (Batteries),印尼,False,40
